match_id,t1_win,avg_10_t1_Hero_Damage_Done,avg_10_t1_Final_Blows,avg_10_t1_Healing_done,avg_10_t1_Deaths,avg_10_t2_Hero_Damage_done,avg_10_t2_Final_Blows,avg_10_t2_Healing_done,avg_10_t2_Deaths
31023,1,3298.4094865910697,3.5499469608049803,1915.258168192828,1.9632282434754815,3003.8162212748657,1.8825476307299136,1682.963670372471,3.6037340359686922
31024,0,2649.480905502731,2.208415521491841,2204.5502043917045,3.8356690636437225,4078.1659118625075,3.6806925358197344,1677.4574355476366,2.208415521491841
31025,1,3798.5491015978023,3.303883378220908,1827.48079312585,2.921489468704599,3319.1727461453593,2.829714930420685,2076.3374823219974,3.365066403743517
31029,1,2997.6725522044635,3.11438632936564,1813.6117035908885,1.2525249368100944,2547.8967022391453,1.184820886171711,1676.3894656998173,3.2497944306424076
31030,1,3400.873858855177,4.23156062246133,1765.7515960276407,3.7692892939571507,3409.442624869227,3.6803909615525012,1567.9453551786419,4.3204589548659795
31031,1,3205.726416405122,2.382526748038002,1787.2979002942818,2.4980431964277234,3077.599416700712,2.4258454161841483,1856.3071780344383,2.59912008876873
31032,0,3557.6497982011656,2.9569131744766612,2090.2605584510184,3.5140127580737133,3844.8740000018834,3.449732036889438,1975.6002623714278,3.149755338029487
31036,0,3034.15941720358,1.953937586924651,1613.9967995494928,2.813670125171497,3187.2794940397207,2.7876176240125017,1980.8767002717273,1.953937586924651
31037,0,3516.0162176219123,2.486675807526973,1920.2837181793152,4.3844020816922935,4083.9146399013666,4.220804989091834,1743.4179830886626,2.584834063087248
31038,1,3077.4089162335226,2.864473778146144,1802.4423168373824,1.759283107837789,3055.5489276473277,1.7367281961988432,1583.3944116455305,3.0900228945356036
31042,0,3483.733250239179,3.045194680116954,1833.2526139967742,2.956671578950763,3582.652013917528,2.8504438575513347,1734.241416927032,3.151422401516382
31043,0,3452.484225015469,2.073769189617971,1473.1053525828281,4.314777830011584,3245.0314623272347,4.247882049701328,2186.8283818466243,2.1406649699282285
31044,0,3021.438283947026,2.0606924026072897,1720.7029477471742,2.580867183847965,3336.1348747625734,2.5408537391371437,1630.5903169156707,2.100705847318111
31054,0,4838.421352042288,2.680097750283005,2431.4744129230985,3.492248583702098,4386.454046145782,3.3027467225709763,3072.7475863727705,2.7883845280722177
31058,0,2908.795538241119,2.3368051774278817,1475.234036676501,2.5262758674896015,2771.3461355656677,2.3999620741151215,1750.4366339948808,2.3789097752193746
31059,0,4019.057150358421,1.92171439213669,2599.4012548006667,3.893343443809398,4545.28939643784,3.743599465201344,2750.051175689103,2.0215437112087256
31060,0,3084.3610242698232,3.5353682180013033,1181.2254527777118,3.9659579368604363,3046.283205876631,3.8753074697321974,1385.3929743020478,3.5580308347833633
31064,1,2870.3252299921714,2.7918796285772505,1940.2149941221596,2.7356672870622725,3231.009057574972,2.716929839890613,1630.6260344822867,2.8855668644355474
31066,1,2764.502467823935,2.889474493061281,1810.3536408575656,3.0415520979592436,3258.4054673577557,2.990859562993256,1281.5996239410792,2.9401670280272683
31071,1,5906.41414118226,4.238526878852373,3167.8726662990125,3.0315291583844792,4985.193761405086,3.003459443954993,3295.348379437471,4.435014879858775
31073,1,4760.490235067634,3.912500598741058,2883.014770007629,2.8493210882135966,4644.686771336255,2.7217395469503014,2715.956339647204,3.9550277791621564
31087,1,3357.4920227093985,3.64003664298544,1659.6276215765827,2.4423471669063597,2685.6620103831447,2.41886305953226,1838.5837328286075,3.7104889651077384
31093,0,2993.458583552738,2.9078859676997078,1825.6153723568386,3.48561165664667,3172.597787932572,3.4085815647870747,1797.798788187457,2.9464010136295053
31094,1,3483.7176112073857,3.9857912454095583,1846.964769439758,2.394625570364636,2925.6809448980525,2.3473632235811235,1945.6785806994558,4.03305359219307
32804,1,5262.866047442637,3.910376699960997,3002.289758410092,2.8876627938173516,4729.022378165612,2.727237083049721,3023.994184553708,4.110908838420535
32811,1,3277.216006212841,3.31668940876869,1497.4979496421304,2.684939045193701,2794.06340843846,2.6586161133780766,1807.5824979550064,3.474626999662437
32813,0,3190.7193933804792,3.075195806131605,1938.8691662068022,4.5830337497832305,3939.857873848035,4.483833885069307,1609.3309879115163,3.114875752017174
32814,0,3140.444474908349,3.3297001757620057,1764.7427932226165,4.200544837115145,3753.6334409368746,4.183469451598417,1692.7837207340185,3.363850946795462
32817,0,4603.223352910036,3.042759974006749,2790.6108909192117,3.536180510332168,4624.743536789736,3.371706998223695,2770.3404114894224,3.15789143248268
32822,0,3248.508305386028,2.5968412326893766,1918.2079692206814,3.041037759333612,3679.7784843778727,2.9726998321575757,1752.3616624417102,2.682263641659422
32823,1,3724.190992500453,5.050962084580293,1673.8716418141141,1.573250485361075,2447.4399258271515,1.5318491567989416,1527.4187332612657,5.175166070266695
32824,1,3713.1293230947754,3.79813642175801,1506.1349217170932,2.9510700255385975,2922.2689873724926,2.896420580621216,2066.2716358935363,3.9074353115927725
32825,1,3709.456897176295,4.926266081201855,1692.9927129691782,1.6841935320348222,2581.7533238786878,1.6420886937339516,1648.881382013681,5.010475757803595
32826,1,3837.7155968192465,3.9185952438012497,1970.382966362275,2.008280062448141,3018.2610170409093,1.9103151813531094,2172.305623371605,4.016560124896282
32827,1,3639.167317658882,4.0176249411418485,1499.9214077156264,3.3431331627019762,3007.0190411845783,3.225830244712433,1781.1827804688273,4.134927859131391
32828,1,3472.7084490537104,3.7568318256285065,2266.888579635009,2.3341262821952258,3531.375104899219,2.2452071857306457,1895.459579880597,3.8235211479769413
32829,1,3468.814201587118,4.415407429899378,1605.1706488942773,2.15714561460733,2814.285100932496,2.0897348141508507,1591.104778213324,4.449112830127618
32831,1,3672.670202984401,3.085451247838864,1949.1713456222149,2.9527436672866547,3371.315663776384,2.786859191596393,2087.664225738759,3.31768951380523
32832,1,3662.393259793789,3.2864306605733957,2570.576899076752,2.672699633598846,4047.4281584734017,2.6529018585351505,1951.325302999173,3.3656217608281764
32833,1,3802.459256922738,2.742573775263942,2848.6332400033743,2.4776660810623112,4017.371881602444,2.368586442273405,2529.008343666739,2.820487802970304
32841,1,3530.192985269862,4.437115838637472,1780.2837071530444,3.5391281093894116,3181.1901760805868,3.433482494183758,1727.7107334630286,4.701229876651607
32842,1,3222.0533169278488,3.3668311840196257,1718.6924868940737,2.2634159220300005,2808.231415751968,2.1219524269031256,1581.5457815391592,3.480001980121126
32843,1,3501.808839427924,3.5670468149743497,1971.6758010742928,2.4661064399822665,3152.623401617127,2.422068824982583,1694.3183713501476,3.5890656224741915
32844,0,2931.52399203169,2.2711262759270974,1917.2138257263487,2.8217023428185155,3346.7243758339296,2.7012638281860175,1804.3678368006908,2.408770292649952
32845,1,3207.1520596372934,3.8422052820279347,1610.4801025365732,2.4296298106941348,2617.084440414469,2.373126791840783,1682.8664878151587,3.8987083008812866
32851,0,2781.0416645740443,2.0835849042768437,1729.2452452695038,3.1419137445444463,3229.8732874184925,3.0757681920277213,1616.6052512156539,2.1497304567935687
32852,1,3704.4530285046962,3.375029477085576,1765.2396672275993,3.050026638551409,3162.1272158238394,2.9750259835050628,2120.4680903282438,3.55003100552705
32853,1,4003.873408108602,3.548894067423276,2820.466025920765,2.8424791345712497,4186.030257200621,2.8256597314081064,2466.1010719769292,3.7339075022178547
32854,1,3044.8075461641347,3.523437366423666,1784.00967523955,1.618876627816279,2581.579952148676,1.618876627816279,1384.1671873339121,3.555180045400456
