,match_id,t1_name,t2_name,t1_win,avg10_t1_All_Damage_Done,avg10_t2_All_Damage_Done,avg10_t1_Assists,avg10_t2_Assists,avg10_t1_Average_Time_Alive,avg10_t2_Average_Time_Alive,avg10_t1_Barrier_Damage_Done,avg10_t2_Barrier_Damage_Done,avg10_t1_Damage_Blocked,avg10_t2_Damage_Blocked,avg10_t1_Damage_Done,avg10_t2_Damage_Done,avg10_t1_Damage_Taken,avg10_t2_Damage_Taken,avg10_t1_Deaths,avg10_t2_Deaths,avg10_t1_Eliminations,avg10_t2_Eliminations,avg10_t1_Final_Blows,avg10_t2_Final_Blows,avg10_t1_Hero_Damage_Done,avg10_t2_Hero_Damage_Done,avg10_t1_Multikills,avg10_t2_Multikills,avg10_t1_Objective_Kills,avg10_t2_Objective_Kills,avg10_t1_Objective_Time,avg10_t2_Objective_Time,avg10_t1_Offensive_Assists,avg10_t2_Offensive_Assists,avg10_t1_Time_Alive,avg10_t2_Time_Alive,avg10_t1_Time_Building_Ultimate,avg10_t2_Time_Building_Ultimate,avg10_t1_Time_Elapsed_per_Ultimate_Earned,avg10_t2_Time_Elapsed_per_Ultimate_Earned,avg10_t1_Time_Holding_Ultimate,avg10_t2_Time_Holding_Ultimate,avg10_t1_Time_Played,avg10_t2_Time_Played,avg10_t1_Ultimates_Earned_-_Fractional,avg10_t2_Ultimates_Earned_-_Fractional,avg10_t1_Ultimates_Used,avg10_t2_Ultimates_Used,avg10_t1_Damage_-_Quick_Melee,avg10_t2_Damage_-_Quick_Melee,avg10_t1_Defensive_Assists,avg10_t2_Defensive_Assists,avg10_t1_Environmental_Kills,avg10_t2_Environmental_Kills,avg10_t1_Healing_Done,avg10_t2_Healing_Done,avg10_t1_Knockback_Kills,avg10_t2_Knockback_Kills,avg10_t1_Melee_Final_Blows,avg10_t2_Melee_Final_Blows,avg10_t1_Melee_Percentage_of_Final_Blows,avg10_t2_Melee_Percentage_of_Final_Blows,avg10_t1_Shots_Fired,avg10_t2_Shots_Fired,avg10_t1_Weapon_Accuracy,avg10_t2_Weapon_Accuracy,avg10_t1_Environmental_Deaths,avg10_t2_Environmental_Deaths,avg10_t1_Solo_Kills,avg10_t2_Solo_Kills,avg10_t1_Turrets_Destroyed,avg10_t2_Turrets_Destroyed,avg10_t1_Teleporter_Pads_Destroyed,avg10_t2_Teleporter_Pads_Destroyed,avg10_t1_Recon_Assists,avg10_t2_Recon_Assists
40,32814,San Francisco Shock,Los Angeles Valiant,0,38764.69558,61066.4923,46.60371894,63.99439766,257.651091,333.3253128,14145.40616,19379.6792,16521.17075,30151.61908,23942.31181,39884.97291,23780.47732,42542.77744,20.94902495,38.89709032,68.7320979,94.91481445,21.84870202,30.18620236,23942.31181,39884.97291,1.715178993,1.500972127,31.08593279,34.48056754,313.8827218,442.3446039,15.97952492,23.75001688,1952.354716,3216.46341,1767.313089,2933.832226,318.6176347,421.000283,327.1107395,550.0086827,360,600,18.28806189,34.19336289,15.27769456,31.92329079,188.9133104,404.5612317,25.88508243,27.93110028,0.27967694,0.734214419,13096.81325,22857.66303,9.046914337,17.56428901,0.795825924,1.299369899,0.089909284,0.206897798,8824.652883,15942.65493,0.790107291,1.223850298,0.519251151,1.379867877,1.553473837,2.457604997,1.684469963,4.144330861,0,0,0.039785641,0.426089753
41,31054,Washington Justice,Toronto Defiant,0,30924.54453,56420.61847,29.7649987,50.0438334,342.2728926,450.6902688,11738.93015,24027.56699,14029.59005,27925.81183,18475.8772,30804.3004,19333.44579,37223.16117,15.14986223,33.87783982,45.30319207,74.0604131,15.32457684,23.73088761,18475.8772,30804.3004,0.763365797,1.118809908,19.35902619,31.76478809,231.8175736,377.2982952,12.99786564,17.4275113,2009.865272,3274.370077,1702.15152,3024.259342,299.9911944,679.0750995,404.7102482,471.4022673,360,600,18.12125112,30.41198722,16.25284916,25.199295,223.9903755,309.8042734,18.07759326,25.36169663,0.213616532,0.285692094,10428.5868,19696.02521,7.416721807,9.904656748,0.943047506,1.377615214,0.147358911,0.221925792,10694.09382,13905.42447,0.782445287,1.532843533,0.556440823,0.730857497,1.094257503,1.420431742,0.13532947,2.415951185,0,0.086841671,0.033177239,0
42,31071,Los Angeles Gladiators,Dallas Fuel,1,54209.03788,106290.2482,66.19496037,121.4005094,405.5115991,652.6048218,16084.6541,39118.86694,29253.1686,63077.82588,37670.16939,66698.88829,38342.68266,70309.23081,38.59869624,75.89674802,97.93968251,186.5910733,31.38398666,64.87099661,37670.16939,66698.88829,2.164412873,2.113126638,35.89318015,73.05017037,418.3662307,905.9458164,26.69442544,61.95254077,3222.621118,6445.32685,2939.401009,5654.233216,510.7895378,934.5981805,568.8003247,1309.371717,600,1200,33.58744358,54.71995875,30.84288344,45.01158857,477.2629062,867.9379144,32.64656084,61.63297345,0.360735479,0.319567315,20006.26261,37737.94635,16.59383203,20.21491444,1.623309655,3.949035969,0.419075203,0.647193915,15470.86248,18959.85229,1.430033702,2.832081779,1.623309655,1.356558359,1.442941915,6.381729921,0,0.994641037,0,0.198928207,0,0.717423729
43,32804,San Francisco Shock,Los Angeles Valiant,1,68588.02457,114403.3092,80.16806755,123.0001374,461.7854635,617.6415487,32397.74927,40083.9566,29818.06156,58514.61857,35175.70463,72364.69496,31291.54618,74596.50474,30.0381593,75.58218259,119.953709,187.0852919,39.38778505,63.28623626,35175.70463,72364.69496,3.182851317,2.497594996,52.11919032,63.93687133,544.2331769,860.9868811,33.81779524,53.8037546,3293.653234,6455.998449,2938.911511,5748.428871,488.1527875,828.8064156,555.9566131,1232.272672,600,1200,29.92654723,65.75777136,25.06495412,61.07781241,367.1959338,913.4070076,34.01672345,52.51028725,0.397856415,0.798918287,16072.47699,38333.04724,20.68853356,37.45242449,2.586066695,3.296513282,0.28531406,0.506971705,17115.58403,29298.99572,1.348071977,2.446491909,0,2.134282245,3.182851317,5.969090022,0,0,0,0,0.198928207,1.278269259
44,32864,Shanghai Dragons,Hangzhou Spark,1,35758.21768,54123.44312,42.04471306,62.14483221,241.3309719,468.0857192,14270.80886,24532.31155,14595.60615,27985.43513,20826.82786,28644.71993,18123.51498,30752.87638,15.89152578,27.79762424,63.80731514,89.76846375,21.56856315,27.22563478,20826.82786,28644.71993,1.222751615,1.904504568,24.04868623,33.64216716,222.2556633,325.8841823,19.18276528,25.55643041,2004.676607,3327.171225,1680.890815,2894.600252,285.8610446,586.1996939,405.1381532,600.7787571,360,600,15.85446119,24.58336181,12.94844452,18.30705774,314.1717009,373.954853,22.82530813,32.39405482,0.194038925,0.397996757,10694.79114,17946.96663,6.823958022,6.517248872,2.12139238,1.983053865,0.300449633,0.368861044,6560.290286,7211.79691,0.719085056,1.22576524,0.257044526,0.589805112,1.035765382,1.933096149,0,0,0,0,0,0
45,32863,Guangzhou Charge,Chengdu Hunters,1,32533.71159,45706.68781,29.48963317,41.65748118,262.0365627,478.7442611,13120.76396,15235.47281,13591.89694,24710.50014,18579.78651,29880.25547,19974.01853,31379.96575,18.20143009,30.97992042,45.19702705,65.45325603,15.51974943,23.72237882,18579.78651,29880.25547,0.644112662,0.44097035,15.94210318,24.92323181,201.0447473,361.6604052,15.29649623,17.48142525,1982.436967,3300.759654,1660.783447,2863.625163,317.6703674,594.9435928,432.9089967,635.8017187,360,600,15.96043783,26.23431085,12.68316204,20.0670441,244.7109607,437.3294209,14.08567796,19.36106309,0.187644453,0.073396025,11308.16234,15650.3027,4.671977643,8.359297224,0.673726438,2.157949473,0.11857163,0.29627994,7792.584214,12695.58564,0.89938853,1.439725081,0.673170754,0.39969013,1.058696182,1.602599977,0.103233013,0,0.068822008,0,0.050000437,0
46,31073,Paris Eternal,Houston Outlaws,1,31401.98037,55705.7533,33.26642919,67.99469212,220.9688442,459.5560556,10080.86016,17849.85481,15173.30187,23459.26327,20999.08418,37493.20462,22127.17698,36478.21377,22.61022755,30.33218602,52.61131584,103.5165581,19.13736058,35.00083985,20999.08418,37493.20462,0.688017066,1.322120891,18.20301776,39.23436422,211.5313079,435.2453121,14.1836392,22.30386616,1936.455066,3294.161316,1735.76674,2834.241079,313.4150586,471.1730306,358.1588492,677.3945823,360,600,18.25035324,32.80621382,15.49492014,28.61796889,352.6492784,771.8654449,18.40343091,38.14756847,0.207526076,0.521026087,10840.55346,19317.85243,8.377688337,22.12372747,2.313846519,3.231146728,0.347244206,0.468456828,8670.995901,18533.80572,0.896562996,1.354218684,0.586568619,1.173944815,2.394844483,2.205457202,0.284474664,0,0.106677999,0,0.035559333,0.356900982
47,31059,Washington Justice,Philadelphia Fusion,0,33661.12638,53798.12965,34.35174639,59.86293777,365.1202353,622.064656,11034.197,19824.16051,13843.20859,28382.38995,21874.5371,33489.4255,21676.38581,30776.18328,15.66479775,22.09980642,49.90514371,90.98295947,15.21052786,30.74097351,21874.5371,33489.4255,1.018415622,2.333584257,17.50777966,37.84011105,215.5746489,432.8665545,11.87582846,26.13316195,2006.715352,3374.797599,1726.892101,2731.868449,314.6305266,510.1493761,368.8100471,767.1615246,360,600,19.28125048,28.7451422,18.41973458,26.3336043,202.6639906,381.6244179,20.54284386,30.45765677,0.34286946,0.37904818,11909.23936,18350.33202,7.520399472,12.31012008,0.981523776,1.724523114,0.165091589,0.228018644,12820.70396,11957.29921,0.833791186,1.343551098,0.504140435,0.609919066,0.701429663,2.762264214,0.13532947,0.359423009,0,0.3831012,0,0.270261116
48,32817,Los Angeles Valiant,Dallas Fuel,0,36210.96456,57936.69057,42.61416155,64.70035659,195.9867059,325.2924482,10800.59995,17888.892,18440.96082,31280.7826,24435.78332,38850.2753,24721.34171,43148.37149,23.00351843,40.08229894,62.34308594,96.53564176,19.4481794,31.63519701,24435.78332,38850.2753,0.847640011,0.891506976,22.7168764,40.9111883,268.5421852,510.0365396,17.74044704,27.10688124,1937.131772,3204.376037,1790.206573,2896.470041,262.9308556,451.4532539,299.416832,585.323664,360,600,20.08255813,31.12383574,17.06781937,28.10306292,188.0202681,408.7112512,21.58221733,32.89499883,0.280744994,0.200088153,13478.42938,23563.81005,7.831694933,15.62704772,0.601045788,1.690608182,0.086368174,0.255416763,8224.058246,14497.59423,0.787536239,1.38661411,0.800352074,1.107146123,0.919088188,2.501506166,2.554900059,3.887044173,0,0.066309402,0,0.239141243
49,32832,Shanghai Dragons,Chengdu Hunters,1,37684.75321,58933.15466,39.8673091,42.7991777,389.4515244,415.2479109,15662.32214,27409.8378,17536.59377,27556.15194,21318.68621,30753.65469,17714.17348,34295.59575,14.64375249,37.03363767,63.24860226,65.60561937,22.65681348,22.43723527,21318.68621,30753.65469,0.988630799,1.418153301,23.15068154,21.93126761,224.178304,277.6483255,16.59037231,17.6443866,2017.277223,3250.29647,1764.127051,2892.093356,369.4720112,618.8160933,328.570056,607.8009941,360,600,17.67645009,26.67390449,13.18361352,19.39894833,233.6925243,347.0256467,23.41413459,23.4247543,0.724479686,0.369206403,10279.32402,17425.15155,8.22076029,8.479887099,1.760344341,1.478264079,0.348417961,0.293830186,4954.434663,8412.467133,0.979298611,1.404939601,0.384414815,0.501767272,2.389092267,1.915726549,0,0.353190892,0,0.048167912,0,0.144503735
50,32833,Hangzhou Spark,Guangzhou Charge,1,36644.38302,60264.28342,34.20765441,57.64643907,341.9862577,381.8575011,16607.4743,29119.85591,18771.16276,31853.90946,19310.24312,30292.1602,18514.76213,35773.38102,14.70475751,35.66583942,52.10964162,86.18453246,17.68403454,27.80631962,19310.24312,30292.1602,1.01437319,0.978531375,21.44127677,24.25949026,210.9167076,320.1331969,14.70084447,23.66987871,2014.960519,3252.962302,1805.594253,2712.922049,368.7033396,565.2686055,290.111441,777.9159186,360,600,16.93763455,25.82527828,12.48396305,19.56630225,166.6526279,272.5975876,19.77125275,28.18537731,0.217952666,0.731773767,10616.42572,19871.72787,4.428886708,11.67611125,0.957961072,2.289439241,0.177925979,0.521268983,4167.616677,11595.20234,0.786965063,1.390570581,0.579857233,1.577172716,1.069731096,2.695515121,0.048982441,0.903920677,0,0.286075863,0,0.087743106
51,32854,Hangzhou Spark,Chengdu Hunters,1,29832.92641,47977.23719,28.67367643,51.40451189,216.0712246,441.1767743,12579.44255,12615.51351,15966.88747,21903.97291,16713.6797,34766.41616,19709.03791,33496.67543,20.40082525,30.34805947,42.55115631,78.6470375,13.53241099,27.16912959,16713.6797,34766.41616,0.367078526,0.704940684,16.56114928,32.34207372,174.6325682,431.4711623,12.55020253,20.29663438,1965.918865,3305.129978,1749.268617,2834.459937,321.2103848,498.1003326,347.564893,658.4799446,360,600,15.49695515,29.32589107,11.04362011,23.80504542,258.3184924,476.6572525,15.7888392,24.53726114,0.34506889,0.073396025,10363.25219,17540.82975,3.93520636,9.080799718,1.1415326,2.474272281,0.247934166,0.322582464,6202.97725,17318.25943,0.670840869,1.236366015,0.523639261,0.557851534,1.161243408,1.681128689,0,0,0,0,0.226341592,0
52,33022,Vancouver Titans,Guangzhou Charge,0,59375.83901,50263.48629,73.48986927,48.81988698,410.3257627,476.9932119,20166.58586,19164.18822,24509.81117,25059.99337,38496.753,29835.60831,37639.51835,33685.085,30.2098285,30.43465756,112.1974733,75.42406276,37.79522481,26.415281,38496.753,29835.60831,2.631143031,0.763906155,41.17946042,24.81599434,446.2573518,344.8076104,31.22790777,23.96190181,3300.019471,3301.337385,2904.916876,2753.657853,492.1374782,558.7584801,581.0529933,733.0109339,600,600,32.06028549,26.59815032,30.93100482,21.78113711,375.6038167,381.0469035,35.705185,23.89424871,0.912379237,0.188894776,21321.40661,19257.0506,15.98801236,8.737516729,3.150870528,1.45576937,0.550657307,0.213595155,19072.91424,14849.77135,1.510795948,1.448567633,0.450919349,1.089952045,3.097873189,2.352144766,0,0.580583933,0,0.052780358,0,0.505576921
53,31094,Philadelphia Fusion,Paris Eternal,1,37181.71539,53067.71658,40.8221716,63.55192044,310.9217091,409.5502015,14357.55829,13023.83807,19893.32677,24386.60253,21798.69575,39530.52822,21772.00099,40930.69016,15.42776515,34.6171519,60.30200087,94.62294675,19.16134755,30.83206755,21798.69575,39530.52822,1.466985689,1.463848724,22.42507464,34.27798558,224.3420684,396.006736,13.38766495,20.24527145,2006.671225,3260.048701,1721.487356,2930.428582,334.1927361,529.8322665,372.0895973,562.7944149,360,600,17.05293454,32.25291763,14.91546174,28.52549057,255.1075133,563.6101428,22.78644779,36.94577866,0.318481724,0.238958763,13047.03757,21791.79968,6.722170887,19.18622994,1.184517528,3.58090893,0.199253134,0.580183227,7107.479151,18176.24663,0.782359283,1.421241743,0.414179735,1.106558394,1.278259642,2.4957552,2.395903658,0.35439317,0.099829319,0,0.224849366,0
54,31087,Houston Outlaws,Boston Uprising,1,36424.62746,55940.03817,44.38644187,42.55178547,269.9377597,497.843211,10864.05537,22464.01895,13761.40166,28814.4791,25146.95082,32554.7954,23794.49947,30641.11933,19.37923436,34.48322584,65.66565505,65.40965131,20.78455315,22.67118983,25146.95082,32554.7954,1.273007187,1.022247069,21.66751058,31.31118411,226.3104591,416.0878645,13.62082939,22.24915469,1965.350257,3267.620579,1722.162468,2944.252413,289.2161088,659.856997,386.2749906,551.5788378,360,600,20.32651077,27.56941359,18.79543499,22.37253706,461.8036466,411.9457878,24.85642156,25.05072679,0.494660041,0.186676006,12869.94917,14460.33129,14.40511553,5.259623858,1.966270175,0.900541433,0.28100721,0.162557475,12795.73712,11048.17041,0.75945809,1.656495487,0.667055199,1.059303881,1.100908867,1.75361206,0,1.013850699,0,0.422437791,0,0
55,33071,Washington Justice,Dallas Fuel,0,40248.11899,65022.87345,39.42200045,73.97452824,240.3454973,457.1065345,13195.92912,21903.50913,17761.79969,26420.95372,26238.88949,41635.17426,28542.6892,39782.74661,22.96243008,31.91354192,55.22741594,104.7662025,15.59563708,30.56688854,26238.88949,41635.17426,1.507267768,2.45407179,23.32407104,44.18039788,295.9467083,426.4849267,12.17047073,28.13099202,1934.727188,3285.466485,1776.30947,2800.549823,284.0003494,488.4027213,312.3586012,685.831409,360,600,20.1528473,31.07697095,18.24245157,27.26844575,208.2726588,463.1682398,18.47275115,32.76242754,0.20977841,0.224785727,16150.64069,23296.01049,8.866784788,11.19682665,1.380257865,2.183483652,0.326482267,0.380387908,10970.47154,16330.50111,0.789440295,1.265728756,0.773188165,1.228276068,0.607287478,1.849033219,2.293507922,4.444505346,0,0,0,0
56,33081,Vancouver Titans,Chengdu Hunters,0,35331.49539,48630.93473,35.9994346,41.10031396,233.9084677,529.8966803,13798.51801,18100.31686,14516.39233,24533.99464,21045.19671,29681.56023,21681.24103,29822.07084,19.72100754,28.93907555,55.15746022,64.66618365,18.79307393,23.40752862,21045.19671,29681.56023,1.224722088,0.546531065,19.34286542,26.97605057,225.7261421,353.9885643,14.44349836,18.6295308,1965.804594,3319.185194,1760.624189,2955.60045,331.469893,639.138363,339.1982628,537.3401888,360,600,17.67956844,25.96452022,16.10480756,20.15544061,192.5782095,364.8335598,18.35900938,21.25964267,0.364951695,0.158341073,11014.18428,15522.89975,8.577226699,8.0624741,1.490034712,1.78438508,0.253417075,0.340288198,8688.135306,13000.78786,0.882130136,1.485590832,0.237789365,0.695756608,1.755943901,1.765905805,0,0,0,0,0,0.21112143
57,32852,Shanghai Dragons,Guangzhou Charge,1,33311.86789,56952.36552,43.3640207,52.41840805,251.5394495,463.7937862,11297.75389,21316.03629,14801.17544,21400.82053,20742.70832,33817.12641,19904.14165,33707.95027,15.13687177,27.90390613,64.91821048,76.7003694,21.39136552,23.84478392,20742.70832,33817.12641,1.110321859,1.92402655,22.32002087,35.47609319,233.9061015,375.6953773,20.84720291,25.99620668,2012.402032,3331.917709,1644.890027,2743.637016,281.6794943,652.9320482,442.0408939,750.588344,360,600.0613841,16.32024351,27.23954734,13.73542315,22.1388446,330.1505075,398.2667234,23.72961924,26.65119096,0.162824265,0.437177435,12305.46561,20208.73809,7.697938838,6.82320799,2.254916815,1.153139948,0.35256757,0.237840251,9697.472785,14942.13537,0.673821116,1.29843612,0.196639203,0.881660316,1.0233365,1.170315142,0.871102103,0.172055021,0,0.114703347,0,0
58,31093,Toronto Defiant,Houston Outlaws,0,34226.65989,65127.32308,36.96774603,75.10325444,321.2233853,506.9920778,12684.19639,23775.61203,17143.93723,26107.53258,20370.23186,40286.97811,22708.82359,36726.24107,17.2872135,29.9406967,53.41904295,111.1383927,16.29231761,35.2752706,20370.23186,40286.97811,1.419835334,3.22446099,20.97948148,41.10429501,227.8145033,323.5990347,10.38587293,25.90695985,1991.066582,3297.430455,1783.941065,2931.682655,403.1592869,537.0399486,313.8077096,562.3019765,360,600,17.83893056,32.29993812,14.45249172,28.5517163,193.5956068,689.3321683,20.87640021,41.63317981,0.158979313,0.759867713,12994.19605,20396.67315,8.480528852,17.01708489,0.360497614,2.719447439,0.041950811,0.345088822,8702.871797,16775.65165,0.902995664,1.326958824,0.317958626,0.547231811,0.936782236,2.338816931,3.12604785,0.234841074,0.052105002,0,0,0
59,31064,Philadelphia Fusion,Atlanta Reign,1,35322.5925,61629.23754,43.20146275,75.05420933,397.8631509,394.1778117,12403.26715,28835.09305,18469.94833,32414.77229,22053.3904,32335.85764,20445.44823,33301.19972,12.46148045,33.39718253,63.28158479,114.6098273,19.80636095,39.34526827,22053.3904,32335.85764,1.717310882,1.668236401,25.95113306,40.91290455,246.9609991,391.6519027,14.9115848,35.95833078,2034.601197,3267.311703,1659.300088,2981.384668,319.203523,511.8989169,440.6391541,517.9894563,360,600,17.49165853,28.79957526,16.07289311,25.92309411,246.9909234,631.2435854,23.18962794,42.48852241,0.273761091,0.210349667,12793.83099,17133.88904,8.07149857,12.86364572,1.139796896,3.381144197,0.195887866,0.36981626,8615.802509,13014.34373,0.80997593,1.235799778,0.512112942,0.594855765,1.47537226,2.392301652,2.531311759,0.11853111,0.302941471,0.059265555,0.135408101,0.414858885
60,32841,San Francisco Shock,Los Angeles Gladiators,1,32860.99261,64663.88333,33.82202519,91.71432628,198.6716417,457.8369832,12611.86951,18877.38346,15472.60612,24658.35029,19940.66237,45377.62985,21737.3777,40175.33648,24.2534235,33.35424845,54.91685213,132.1027978,20.84504185,39.53586477,19940.66237,45377.62985,1.012264298,2.897495553,20.1947894,53.60712062,213.2324437,529.9356889,14.94781576,29.58261515,1925.203235,3267.460831,1790.452096,3034.971402,336.4098346,498.7738002,323.086772,461.1821204,360,600,16.83188319,35.79318346,12.16723968,33.00033326,188.7973289,460.8091672,22.77020037,51.30467438,0.249785094,0.852606706,10407.06673,22592.76639,7.860708993,21.06225359,1.043269883,2.22676264,0.144034302,0.351743237,3311.245218,15608.19325,0.849458149,1.325840624,0.433005565,0.766935419,1.985824372,1.279475428,0,0,0,0,0,0.066133243
61,32862,Washington Justice,Atlanta Reign,0,34973.30729,68036.0865,30.81213504,54.05817846,277.2201534,369.6131482,10391.52673,34131.86525,15877.22875,33554.13024,23757.83357,32695.55789,24706.00337,31718.46708,19.93291842,34.22372949,44.2995743,83.87806754,13.32500909,29.45814832,23757.83357,32695.55789,1.066463985,0.984955245,14.9755148,30.64922051,240.1654536,388.4619888,9.493029386,27.74272466,1963.718883,3274.499872,1722.982029,3051.023436,299.1596655,535.7060559,372.1003013,446.7031844,360,600,19.33571439,26.92833428,18.31192421,20.00841145,188.235399,421.4648177,16.38555312,34.01536674,0.162430167,0.361740763,13503.15723,16371.5953,6.482079482,6.036242032,1.110182113,1.667719366,0.234419984,0.181932407,12776.42958,4809.762952,0.763322505,1.079953347,0.758518569,0.547672426,0.530600042,1.930734513,2.246159679,0.624581572,0,0.062458157,0,0.062458157
